,Hari,Bulan,Tahun,WD10M,WD2M,T2M
33755,12,9,2019,169.12,164.0,25.16
33756,12,9,2019,152.56,152.12,26.58
33757,12,9,2019,156.38,157.44,26.01
33758,12,9,2019,169.12,164.0,25.16
33759,12,9,2019,158.81,157.5,26.3
33760,12,9,2019,178.88,174.31,24.82
33761,12,9,2019,158.81,157.5,26.3
33762,12,9,2019,153.12,153.06,25.66
33763,12,9,2019,167.81,166.06,26.51
33764,12,9,2019,153.12,153.0,25.59
33765,12,9,2019,135.88,135.75,25.78
33766,12,9,2019,153.12,153.06,25.66
33767,12,9,2019,143.75,143.94,26.05
33768,12,9,2019,156.38,157.44,26.01
33769,12,9,2019,167.81,166.06,26.51
33770,12,9,2019,156.38,157.44,26.01
33771,12,9,2019,150.56,150.69,27.42
33772,12,9,2019,156.38,157.44,26.01
33773,12,9,2019,156.38,157.44,26.01
33774,12,9,2019,157.38,157.12,25.66
33775,12,9,2019,135.88,135.75,25.78
33776,12,9,2019,156.38,157.44,26.01
33777,12,9,2019,165.44,165.44,24.83
33778,12,9,2019,136.69,136.75,25.86
33779,12,9,2019,136.69,136.75,25.86
33780,12,9,2019,150.75,151.75,25.9
33781,12,9,2019,173.06,171.75,26.12
33782,12,9,2019,156.38,157.44,26.01
33783,12,9,2019,156.38,157.44,26.01
33784,12,9,2019,156.38,157.44,26.01
33785,12,9,2019,153.12,153.06,25.66
33786,12,9,2019,150.56,150.69,27.42
33787,12,9,2019,150.56,150.69,27.42
33788,12,9,2019,157.38,157.12,25.66
33789,12,9,2019,148.19,148.0,28.28
33790,12,9,2019,156.38,157.44,26.01
33791,12,9,2019,157.38,157.12,25.66
33792,12,9,2019,150.56,150.69,27.42
33793,12,9,2019,156.38,157.44,26.01
33794,12,9,2019,156.38,157.44,26.01
33795,12,9,2019,150.56,150.69,27.42
33796,12,9,2019,164.19,164.62,24.15
33797,12,9,2019,150.56,150.69,27.42
33798,12,9,2019,150.56,150.69,27.42
33799,12,9,2019,150.75,151.75,25.9
33800,12,9,2019,150.56,150.69,27.42
33801,12,9,2019,150.56,150.69,27.42
33802,12,9,2019,130.81,130.81,27.23
33803,12,9,2019,141.19,141.0,28.04
33804,12,9,2019,132.81,132.81,27.57
33805,12,9,2019,150.56,150.69,27.42
33806,12,9,2019,156.38,157.44,26.01
33807,12,9,2019,156.38,157.44,26.01
33808,12,9,2019,150.56,150.69,27.42
33809,12,9,2019,150.56,150.69,27.42
33810,12,9,2019,157.38,157.12,25.66
33811,12,9,2019,148.19,148.0,28.28
33812,12,9,2019,156.38,157.44,26.01
33813,12,9,2019,150.75,151.75,25.9
33814,12,9,2019,150.56,150.69,27.42
33815,12,9,2019,150.56,150.69,27.42
33816,12,9,2019,150.56,150.69,27.42
33817,12,9,2019,150.56,150.69,27.42
33818,12,9,2019,150.56,150.69,27.42
33819,12,9,2019,150.56,150.69,27.42
33820,12,9,2019,150.56,150.69,27.42
33821,12,9,2019,156.38,157.44,26.01
33822,12,9,2019,150.56,150.69,27.42
33823,12,9,2019,143.88,143.81,26.67
33824,12,9,2019,173.12,177.12,25.3
33825,12,9,2019,150.56,150.69,27.42
33826,12,9,2019,164.19,164.62,24.15
33827,12,9,2019,156.38,157.44,26.01
33828,12,9,2019,161.62,161.5,24.57
33829,12,9,2019,153.12,153.06,25.66
33830,12,9,2019,150.56,150.69,27.42
33831,12,9,2019,150.56,150.69,27.42
33832,12,9,2019,156.38,157.44,26.01
33833,12,9,2019,161.0,161.25,24.15
33834,12,9,2019,145.0,145.06,25.9
33835,12,9,2019,150.56,150.69,27.42
33836,12,9,2019,156.38,157.44,26.01
33837,12,9,2019,165.44,165.44,24.83
33838,12,9,2019,150.75,151.75,25.9
33839,12,9,2019,150.56,150.69,27.42
33840,12,9,2019,156.38,157.44,26.01
33841,12,9,2019,156.38,157.44,26.01
33842,12,9,2019,148.19,148.0,28.28
33843,12,9,2019,161.62,161.5,24.57
33844,12,9,2019,156.38,157.44,26.01
33845,12,9,2019,126.5,124.81,28.08
33846,12,9,2019,120.69,119.5,27.51
33847,12,9,2019,153.12,153.0,25.59
33848,12,9,2019,153.12,153.06,25.66
33849,12,9,2019,156.38,157.44,26.01
33850,12,9,2019,156.38,157.44,26.01
33851,12,9,2019,156.38,157.44,26.01
33852,12,9,2019,164.38,164.25,25.09
33853,12,9,2019,156.38,157.44,26.01
33854,12,9,2019,156.38,157.44,26.01
33855,12,9,2019,156.38,157.44,26.01
33856,12,9,2019,150.56,150.69,27.42
33857,12,9,2019,156.38,157.44,26.01
33858,12,9,2019,156.38,157.44,26.01
33859,12,9,2019,150.56,150.69,27.42
33860,12,9,2019,156.38,157.44,26.01
33861,12,9,2019,150.56,150.69,27.42
33862,12,9,2019,164.19,164.62,24.15
33863,12,9,2019,153.12,153.06,25.66
33864,12,9,2019,143.75,143.94,26.05
33865,12,9,2019,153.12,153.0,25.59
33866,12,9,2019,150.75,151.75,25.9
33867,12,9,2019,122.0,122.0,26.1
33868,12,9,2019,127.19,126.94,25.58
33869,12,9,2019,135.88,135.75,25.78
33870,12,9,2019,127.19,126.81,25.57
33871,12,9,2019,143.75,143.94,26.05
33872,12,9,2019,135.88,135.75,25.78
33873,12,9,2019,153.12,153.0,25.59
33874,12,9,2019,153.12,153.06,25.66
33875,12,9,2019,153.12,153.06,25.66
33876,12,9,2019,150.75,151.75,25.9
33877,12,9,2019,153.12,153.06,25.66
33878,12,9,2019,145.0,145.06,25.9
33879,12,9,2019,139.12,139.0,25.78
33880,12,9,2019,136.69,136.75,25.86
33881,12,9,2019,139.12,139.0,25.78
33882,12,9,2019,139.12,139.0,25.78
33883,12,9,2019,164.38,164.25,25.09
33884,12,9,2019,150.56,150.69,27.42
33885,12,9,2019,156.38,157.44,26.01
33886,12,9,2019,148.19,148.0,28.28
33887,12,9,2019,150.56,150.69,27.42
33888,12,9,2019,150.56,150.69,27.42
33889,12,9,2019,150.56,150.69,27.42
33890,12,9,2019,120.69,119.5,27.51
33891,12,9,2019,148.19,148.0,28.28
33892,12,9,2019,150.56,150.69,27.42
33893,12,9,2019,156.38,157.44,26.01
33894,12,9,2019,135.88,135.75,25.78
33895,12,9,2019,153.12,153.06,25.66
33896,12,9,2019,153.12,153.0,25.59
33897,12,9,2019,148.06,147.75,24.47
33898,12,9,2019,135.88,135.75,25.78
33899,12,9,2019,150.56,150.69,27.42
33900,12,9,2019,153.12,153.0,25.59
33901,12,9,2019,167.81,166.06,26.51
33902,12,9,2019,158.81,157.5,26.3
33903,12,9,2019,156.38,157.44,26.01
33904,12,9,2019,156.38,157.44,26.01
33905,12,9,2019,164.38,164.25,25.09
33906,12,9,2019,157.38,157.12,25.66
33907,12,9,2019,156.38,157.44,26.01
33908,12,9,2019,164.19,164.62,24.15
33909,12,9,2019,161.62,161.5,24.57
33910,12,9,2019,148.19,148.0,28.28
33911,12,9,2019,148.19,148.0,28.28
33912,12,9,2019,156.38,157.44,26.01
33913,12,9,2019,156.38,157.44,26.01
33914,12,9,2019,156.38,157.44,26.01
33915,12,9,2019,150.56,150.69,27.42
33916,12,9,2019,156.38,157.44,26.01
33917,12,9,2019,164.38,164.25,25.09
33918,12,9,2019,157.38,157.12,25.66
33919,12,9,2019,156.38,157.44,26.01
33920,12,9,2019,173.75,173.0,24.5
33921,12,9,2019,150.56,150.69,27.42
33922,12,9,2019,150.75,151.75,25.9
33923,12,9,2019,143.75,143.94,26.05
33924,12,9,2019,153.12,153.06,25.66
33925,12,9,2019,153.12,153.0,25.59
33926,12,9,2019,136.69,136.75,25.86
33927,12,9,2019,153.12,153.06,25.66
33928,12,9,2019,153.12,153.06,25.66
33929,12,9,2019,121.06,120.25,26.6
33930,12,9,2019,122.0,122.0,26.1
33931,12,9,2019,135.88,135.75,25.78
33932,12,9,2019,153.12,153.06,25.66
33933,12,9,2019,153.12,153.06,25.66
33934,12,9,2019,153.12,153.0,25.59
33935,12,9,2019,121.06,120.25,26.6
33936,12,9,2019,156.38,157.44,26.01
33937,12,9,2019,150.56,150.69,27.42
33938,12,9,2019,150.56,150.69,27.42
33939,12,9,2019,156.38,157.44,26.01
33940,12,9,2019,156.38,157.44,26.01
33941,12,9,2019,150.56,150.69,27.42
33942,12,9,2019,156.38,157.44,26.01
33943,12,9,2019,156.38,157.44,26.01
33944,12,9,2019,156.38,157.44,26.01
33945,12,9,2019,156.38,157.44,26.01
33946,12,9,2019,150.56,150.69,27.42
33947,12,9,2019,150.56,150.69,27.42
33948,12,9,2019,150.56,150.69,27.42
33949,12,9,2019,148.19,148.0,28.28
33950,12,9,2019,167.81,166.06,26.51
33951,12,9,2019,149.06,148.69,28.12
33952,12,9,2019,149.06,148.69,28.12
33953,12,9,2019,158.81,157.5,26.3
33954,12,9,2019,167.81,166.06,26.51
33955,12,9,2019,149.06,148.69,28.12
33956,12,9,2019,156.38,157.44,26.01
33957,12,9,2019,173.06,171.75,26.12
33958,12,9,2019,156.38,157.44,26.01
33959,12,9,2019,148.19,148.0,28.28
33960,12,9,2019,150.56,150.69,27.42
33961,12,9,2019,150.56,150.69,27.42
33962,12,9,2019,156.38,157.44,26.01
33963,12,9,2019,150.56,150.69,27.42
33964,12,9,2019,150.56,150.69,27.42
33965,12,9,2019,150.56,150.69,27.42
33966,12,9,2019,156.38,157.44,26.01
33967,12,9,2019,167.81,166.06,26.51
33968,12,9,2019,173.06,171.75,26.12
33969,12,9,2019,156.38,157.44,26.01
33970,12,9,2019,156.38,157.44,26.01
33971,12,9,2019,150.56,150.69,27.42
33972,12,9,2019,150.56,150.69,27.42
33973,12,9,2019,150.56,150.69,27.42
33974,12,9,2019,164.38,164.25,25.09
33975,12,9,2019,150.56,150.69,27.42
33976,12,9,2019,164.38,164.25,25.09
33977,12,9,2019,136.69,136.75,25.86
33978,12,9,2019,153.12,153.06,25.66
33979,12,9,2019,143.75,143.94,26.05
33980,12,9,2019,145.0,145.06,25.9
33981,12,9,2019,153.12,153.06,25.66
33982,12,9,2019,129.62,129.38,25.41
33983,12,9,2019,135.88,135.75,25.78
33984,12,9,2019,153.12,153.0,25.59
33985,12,9,2019,139.12,139.0,25.78
33986,12,9,2019,153.12,153.06,25.66
33987,12,9,2019,127.19,126.81,25.57
33988,12,9,2019,153.12,153.06,25.66
33989,12,9,2019,153.12,153.06,25.66
33990,12,9,2019,173.06,171.75,26.12
33991,12,9,2019,152.06,150.56,27.25
33992,12,9,2019,148.19,148.0,28.28
33993,12,9,2019,153.12,153.06,25.66
33994,12,9,2019,150.56,150.69,27.42
33995,12,9,2019,122.0,122.0,26.1
33996,12,9,2019,121.06,120.25,26.6
33997,12,9,2019,135.88,135.75,25.78
33998,12,9,2019,153.12,153.0,25.59
33999,12,9,2019,156.38,157.44,26.01
34000,12,9,2019,156.38,157.44,26.01
34001,12,9,2019,150.56,150.69,27.42
34002,12,9,2019,150.56,150.69,27.42
34003,12,9,2019,150.56,150.69,27.42
34004,12,9,2019,150.56,150.69,27.42
34005,12,9,2019,156.38,157.44,26.01
34006,12,9,2019,156.38,157.44,26.01
34007,12,9,2019,156.38,157.44,26.01
34008,12,9,2019,153.12,153.0,25.59
34009,12,9,2019,127.19,126.81,25.57
34010,12,9,2019,153.12,153.06,25.66
34011,12,9,2019,153.12,153.0,25.59
34012,12,9,2019,153.12,153.06,25.66
34013,12,9,2019,127.19,126.81,25.57
34014,12,9,2019,139.12,139.0,25.78
34015,12,9,2019,150.56,150.69,27.42
34016,12,9,2019,121.06,120.25,26.6
34017,12,9,2019,173.12,177.12,25.3
34018,12,9,2019,150.75,151.75,25.9
34019,12,9,2019,127.19,126.94,25.58
34020,12,9,2019,139.12,139.0,25.78
34021,12,9,2019,153.12,153.06,25.66
34022,12,9,2019,153.12,153.06,25.66
34023,12,9,2019,153.12,153.06,25.66
34024,12,9,2019,161.62,161.5,24.57
34025,12,9,2019,161.62,161.5,24.57
34026,12,9,2019,161.62,161.5,24.57
34027,12,9,2019,153.12,153.06,25.66
34028,12,9,2019,153.12,153.06,25.66
34029,12,9,2019,156.38,157.44,26.01
34030,12,9,2019,156.38,157.44,26.01
34031,12,9,2019,156.38,157.44,26.01
34032,12,9,2019,148.19,148.0,28.28
34033,12,9,2019,130.19,126.38,24.33
34034,12,9,2019,153.12,153.06,25.66
34035,12,9,2019,150.75,151.75,25.9
34036,12,9,2019,136.69,136.75,25.86
34037,12,9,2019,167.81,166.06,26.51
34038,12,9,2019,167.81,166.06,26.51
34039,12,9,2019,173.12,177.12,25.3
34040,12,9,2019,152.56,152.12,26.58
34041,12,9,2019,167.81,166.06,26.51
34042,12,9,2019,169.12,164.0,25.16
34043,12,9,2019,153.12,153.06,25.66
34044,12,9,2019,153.12,153.0,25.59
34045,12,9,2019,167.81,166.06,26.51
34046,12,9,2019,161.62,161.5,24.57
34047,12,9,2019,158.81,157.5,26.3
34048,12,9,2019,161.56,157.56,27.59
34049,12,9,2019,135.88,135.75,25.78
34050,12,9,2019,153.12,153.06,25.66
34051,12,9,2019,150.56,150.69,27.42
34052,12,9,2019,150.75,151.75,25.9
34053,12,9,2019,158.81,157.5,26.3
34054,12,9,2019,148.06,148.0,26.46
34055,12,9,2019,140.0,139.94,25.6
34056,12,9,2019,150.56,150.69,27.42
34057,12,9,2019,129.62,129.38,25.41
34058,12,9,2019,153.12,153.06,25.66
34059,12,9,2019,153.12,153.06,25.66
34060,12,9,2019,158.81,157.5,26.3
34061,12,9,2019,178.88,174.31,24.82
34062,12,9,2019,167.81,166.06,26.51
34063,12,9,2019,153.12,153.06,25.66
34064,12,9,2019,150.75,151.75,25.9
34065,12,9,2019,153.12,153.06,25.66
34066,12,9,2019,153.12,153.0,25.59
34067,12,9,2019,122.0,122.0,26.1
34068,12,9,2019,120.69,119.5,27.51
34069,12,9,2019,120.69,119.5,27.51
34070,12,9,2019,135.88,135.75,25.78
34071,12,9,2019,135.88,135.75,25.78
34072,12,9,2019,127.19,126.81,25.57
34073,12,9,2019,130.81,130.81,27.23
34074,12,9,2019,130.81,130.81,27.23
34075,12,9,2019,121.06,120.25,26.6
34076,12,9,2019,130.81,130.81,27.23
34077,12,9,2019,132.81,132.81,27.57
34078,12,9,2019,137.56,137.56,27.87
34079,12,9,2019,130.81,130.81,27.23
34080,12,9,2019,130.81,130.81,27.23
34081,12,9,2019,161.62,161.5,24.57
34082,12,9,2019,161.62,161.5,24.57
34083,12,9,2019,135.88,135.75,25.78
34084,12,9,2019,173.06,171.75,26.12
34085,12,9,2019,153.12,153.06,25.66
34086,12,9,2019,127.19,126.81,25.57
34087,12,9,2019,153.12,153.06,25.66
34088,12,9,2019,153.12,153.06,25.66
34089,12,9,2019,153.12,153.06,25.66
34090,12,9,2019,153.12,153.0,25.59
34091,12,9,2019,127.19,126.81,25.57
34092,12,9,2019,154.75,155.31,26.23
34093,12,9,2019,150.56,150.69,27.42
34094,12,9,2019,121.06,120.25,26.6
34095,12,9,2019,127.19,126.94,25.58
34096,12,9,2019,127.19,126.81,25.57
34097,12,9,2019,150.75,151.75,25.9
34098,12,9,2019,153.12,153.0,25.59
34099,12,9,2019,120.69,119.5,27.51
34100,12,9,2019,126.75,126.94,27.81
34101,12,9,2019,161.62,161.5,24.57
34102,12,9,2019,156.38,157.44,26.01
34103,12,9,2019,156.38,157.44,26.01
34104,12,9,2019,156.38,157.44,26.01
34105,12,9,2019,156.38,157.44,26.01
34106,12,9,2019,156.38,157.44,26.01
34107,12,9,2019,126.75,126.94,27.81
34108,12,9,2019,152.06,150.56,27.25
34109,12,9,2019,150.56,150.69,27.42
34110,12,9,2019,150.56,150.69,27.42
34111,12,9,2019,143.75,143.94,26.05
34112,12,9,2019,135.88,135.75,25.78
34113,12,9,2019,150.75,151.75,25.9
34114,12,9,2019,127.19,126.81,25.57
34115,12,9,2019,139.12,139.0,25.78
34116,12,9,2019,153.12,153.06,25.66
34117,12,9,2019,139.12,139.0,25.78
34118,12,9,2019,150.75,151.75,25.9
34119,12,9,2019,153.12,153.06,25.66
34120,12,9,2019,143.75,143.94,26.05
34121,12,9,2019,153.12,153.06,25.66
34122,12,9,2019,148.06,148.0,26.46
34123,12,9,2019,135.88,135.75,25.78
34124,12,9,2019,124.5,124.88,24.5
34125,12,9,2019,121.06,120.25,26.6
34126,12,9,2019,127.19,126.94,25.58
34127,12,9,2019,135.88,135.75,25.78
34128,12,9,2019,127.19,126.81,25.57
34129,12,9,2019,136.69,136.75,25.86
34130,12,9,2019,153.12,153.0,25.59
34131,12,9,2019,130.19,126.38,24.33
34132,12,9,2019,150.75,151.75,25.9
34133,12,9,2019,148.06,148.0,26.46
34134,12,9,2019,156.38,157.44,26.01
34135,12,9,2019,178.88,174.31,24.82
34136,12,9,2019,167.81,166.06,26.51
34137,12,9,2019,167.81,166.06,26.51
34138,12,9,2019,178.88,174.31,24.82
34139,12,9,2019,167.81,166.06,26.51
34140,12,9,2019,167.81,166.06,26.51
34141,12,9,2019,158.81,157.5,26.3
34142,12,9,2019,154.75,155.31,26.23
34143,12,9,2019,158.81,157.5,26.3
34144,12,9,2019,167.81,166.06,26.51
34145,12,9,2019,158.81,157.5,26.3
34146,12,9,2019,156.38,157.44,26.01
34147,12,9,2019,156.38,157.44,26.01
34148,12,9,2019,148.19,148.0,28.28
34149,12,9,2019,173.12,177.12,25.3
34150,12,9,2019,167.81,166.06,26.51
34151,12,9,2019,158.81,157.5,26.3
34152,12,9,2019,167.81,166.06,26.51
34153,12,9,2019,156.38,157.44,26.01
34154,12,9,2019,161.62,161.5,24.57
34155,12,9,2019,178.88,174.31,24.82
34156,12,9,2019,145.0,145.06,25.9
34157,12,9,2019,164.19,164.62,24.15
34158,12,9,2019,150.56,150.69,27.42
34159,12,9,2019,143.75,143.94,26.05
34160,12,9,2019,122.0,122.0,26.1
34161,12,9,2019,153.12,153.06,25.66
34162,12,9,2019,127.19,126.81,25.57
34163,12,9,2019,173.06,171.75,26.12
34164,12,9,2019,150.56,150.69,27.42
34165,12,9,2019,156.38,157.44,26.01
34166,12,9,2019,143.75,143.94,26.05
34167,12,9,2019,150.75,151.75,25.9
34168,12,9,2019,153.12,153.06,25.66
34169,12,9,2019,153.12,153.0,25.59
34170,12,9,2019,139.12,139.0,25.78
34171,12,9,2019,125.94,124.5,25.91
34172,12,9,2019,169.12,164.0,25.16
34173,12,9,2019,164.38,164.25,25.09
34174,12,9,2019,156.38,157.44,26.01
34175,12,9,2019,156.38,157.44,26.01
34176,12,9,2019,156.38,157.44,26.01
34177,12,9,2019,156.38,157.44,26.01
34178,12,9,2019,150.56,150.69,27.42
34179,12,9,2019,178.88,174.31,24.82
34180,12,9,2019,150.56,150.69,27.42
34181,12,9,2019,148.19,148.0,28.28
34182,12,9,2019,158.81,157.5,26.3
34183,12,9,2019,150.56,150.69,27.42
34184,12,9,2019,156.38,157.44,26.01
34185,12,9,2019,167.81,166.06,26.51
34186,12,9,2019,178.88,174.31,24.82
34187,12,9,2019,154.75,155.31,26.23
34188,12,9,2019,152.56,152.12,26.58
34189,12,9,2019,156.38,157.44,26.01
34190,12,9,2019,150.56,150.69,27.42
34191,12,9,2019,161.62,161.5,24.57
34192,12,9,2019,167.81,166.06,26.51
34193,12,9,2019,156.38,157.44,26.01
34194,12,9,2019,161.62,161.5,24.57
34195,12,9,2019,158.5,159.38,25.87
34196,12,9,2019,167.81,166.06,26.51
34197,12,9,2019,161.62,161.5,24.57
34198,12,9,2019,153.12,153.06,25.66
34199,12,9,2019,148.19,148.0,28.28
34200,12,9,2019,156.38,157.44,26.01
34201,12,9,2019,153.12,153.0,25.59
34202,12,9,2019,153.12,153.06,25.66
34203,12,9,2019,158.5,159.38,25.87
34204,12,9,2019,161.62,161.5,24.57
34205,12,9,2019,150.56,150.69,27.42
34206,12,9,2019,150.56,150.69,27.42
34207,12,9,2019,150.56,150.69,27.42
34208,12,9,2019,150.56,150.69,27.42
34209,12,9,2019,150.56,150.69,27.42
34210,12,9,2019,161.62,161.5,24.57
34211,12,9,2019,153.12,153.06,25.66
34212,12,9,2019,135.88,135.75,25.78
34213,12,9,2019,150.75,151.75,25.9
34214,12,9,2019,148.06,148.0,26.46
34215,12,9,2019,139.12,139.0,25.78
34216,12,9,2019,150.75,151.75,25.9
34217,12,9,2019,145.0,145.06,25.9
34218,12,9,2019,150.56,150.69,27.42
34219,12,9,2019,127.19,126.81,25.57
34220,12,9,2019,153.12,153.06,25.66
34221,12,9,2019,148.06,148.0,26.46
34222,12,9,2019,161.56,157.56,27.59
34223,12,9,2019,139.12,139.0,25.78
34224,12,9,2019,150.56,150.69,27.42
34225,12,9,2019,150.56,150.69,27.42
34226,12,9,2019,153.12,153.06,25.66
34227,12,9,2019,135.88,135.75,25.78
34228,12,9,2019,156.38,157.44,26.01
34229,12,9,2019,121.06,120.25,26.6
34230,12,9,2019,167.81,166.06,26.51
34231,12,9,2019,157.38,157.12,25.66
34232,12,9,2019,150.56,150.69,27.42
34233,12,9,2019,150.56,150.69,27.42
34234,12,9,2019,158.81,157.5,26.3
34235,12,9,2019,150.56,150.69,27.42
34236,12,9,2019,135.88,135.75,25.78
34237,12,9,2019,143.75,143.94,26.05
34238,12,9,2019,153.12,153.06,25.66
34239,12,9,2019,127.19,126.81,25.57
34240,12,9,2019,145.0,145.06,25.9
34241,12,9,2019,153.12,153.06,25.66
34242,12,9,2019,139.12,139.0,25.78
34243,12,9,2019,135.88,135.75,25.78
34244,12,9,2019,153.12,153.0,25.59
34245,12,9,2019,169.12,164.0,25.16
34246,12,9,2019,167.81,166.06,26.51
34247,12,9,2019,167.81,166.06,26.51
34248,12,9,2019,156.38,157.44,26.01
34249,12,9,2019,156.38,157.44,26.01
34250,12,9,2019,156.38,157.44,26.01
34251,12,9,2019,150.56,150.69,27.42
34252,12,9,2019,153.12,153.0,25.59
34253,12,9,2019,156.38,157.44,26.01
34254,12,9,2019,156.38,157.44,26.01
34255,12,9,2019,139.12,139.0,25.78
34256,12,9,2019,150.75,151.75,25.9
34257,12,9,2019,156.38,157.44,26.01
34258,12,9,2019,148.19,148.0,28.28
34259,12,9,2019,150.56,150.69,27.42
34260,12,9,2019,156.38,157.44,26.01
34261,12,9,2019,156.38,157.44,26.01
34262,12,9,2019,136.69,136.75,25.86
34263,12,9,2019,156.38,157.44,26.01
34264,12,9,2019,150.56,150.69,27.42
34265,12,9,2019,156.38,157.44,26.01
34266,12,9,2019,150.56,150.69,27.42
34267,12,9,2019,121.06,120.25,26.6
34268,12,9,2019,153.12,153.06,25.66
34269,12,9,2019,122.0,122.0,26.1
34270,12,9,2019,153.12,153.06,25.66
34271,12,9,2019,156.38,157.44,26.01
34272,12,9,2019,150.56,150.69,27.42
34273,12,9,2019,153.12,153.06,25.66
34274,12,9,2019,153.12,153.0,25.59
34275,12,9,2019,141.25,136.0,27.95
34276,12,9,2019,156.38,157.44,26.01
34277,12,9,2019,121.06,120.25,26.6
34278,12,9,2019,127.19,126.81,25.57
34279,12,9,2019,156.38,157.44,26.01
34280,12,9,2019,150.56,150.69,27.42
34281,12,9,2019,141.25,136.0,27.95
34282,12,9,2019,156.38,157.44,26.01
34283,12,9,2019,167.81,166.06,26.51
34284,12,9,2019,150.56,150.69,27.42
34285,12,9,2019,156.38,157.44,26.01
34286,12,9,2019,167.81,166.06,26.51
34287,12,9,2019,150.56,150.69,27.42
34288,12,9,2019,161.62,161.5,24.57
34289,12,9,2019,156.38,157.44,26.01
34290,12,9,2019,156.38,157.44,26.01
34291,12,9,2019,153.12,153.06,25.66
34292,12,9,2019,156.38,157.44,26.01
34293,12,9,2019,173.12,177.12,25.3
34294,12,9,2019,153.12,153.0,25.59
34295,12,9,2019,153.12,153.06,25.66
34296,12,9,2019,122.0,122.0,26.1
34297,12,9,2019,150.56,150.69,27.42
34298,12,9,2019,153.12,153.06,25.66
34299,12,9,2019,129.62,129.38,25.41
34300,12,9,2019,150.75,151.75,25.9
34301,12,9,2019,167.81,166.06,26.51
34302,12,9,2019,173.12,177.12,25.3
34303,12,9,2019,173.12,177.12,25.3
34304,12,9,2019,173.12,177.12,25.3
34305,12,9,2019,149.06,148.69,28.12
34306,12,9,2019,169.12,164.0,25.16
34307,12,9,2019,167.81,166.06,26.51
34308,12,9,2019,167.81,166.06,26.51
34309,12,9,2019,178.88,174.31,24.82
34310,12,9,2019,158.81,157.5,26.3
34311,12,9,2019,156.38,157.44,26.01
34312,12,9,2019,173.75,173.0,24.5
34313,12,9,2019,158.81,157.5,26.3
34314,12,9,2019,150.56,150.69,27.42
34315,12,9,2019,158.81,157.5,26.3
34316,12,9,2019,164.38,164.25,25.09
34317,12,9,2019,158.81,157.5,26.3
34318,12,9,2019,167.81,166.06,26.51
34319,12,9,2019,158.81,157.5,26.3
34320,12,9,2019,167.81,166.06,26.51
34321,12,9,2019,153.12,153.0,25.59
34322,12,9,2019,153.12,153.06,25.66
34323,12,9,2019,153.12,153.06,25.66
34324,12,9,2019,153.12,153.06,25.66
34325,12,9,2019,158.81,157.5,26.3
34326,12,9,2019,167.81,166.06,26.51
34327,12,9,2019,178.88,174.31,24.82
34328,12,9,2019,167.81,166.06,26.51
34329,12,9,2019,167.81,166.06,26.51
34330,12,9,2019,167.81,166.06,26.51
34331,12,9,2019,167.81,166.06,26.51
34332,12,9,2019,161.62,161.5,24.57
34333,12,9,2019,173.12,177.12,25.3
34334,12,9,2019,167.81,166.06,26.51
34335,12,9,2019,148.19,148.0,28.28
34336,12,9,2019,161.62,161.5,24.57
34337,12,9,2019,156.38,157.44,26.01
34338,12,9,2019,158.81,157.5,26.3
34339,12,9,2019,127.19,126.81,25.57
34340,12,9,2019,153.12,153.0,25.59
34341,12,9,2019,127.19,126.81,25.57
34342,12,9,2019,136.69,136.75,25.86
34343,12,9,2019,143.88,143.81,26.67
34344,12,9,2019,156.38,157.44,26.01
34345,12,9,2019,153.12,153.0,25.59
34346,12,9,2019,156.38,157.44,26.01
34347,12,9,2019,164.38,164.25,25.09
34348,12,9,2019,150.56,150.69,27.42
34349,12,9,2019,164.19,164.62,24.15
34350,12,9,2019,123.06,119.88,26.48
34351,12,9,2019,153.12,153.0,25.59
34352,12,9,2019,150.75,151.75,25.9
34353,12,9,2019,153.12,153.06,25.66
34354,12,9,2019,161.56,157.56,27.59
34355,12,9,2019,161.56,157.56,27.59
34356,12,9,2019,161.56,157.56,27.59
34357,12,9,2019,161.56,157.56,27.59
34358,12,9,2019,154.75,155.31,26.23
34359,12,9,2019,158.81,157.5,26.3
34360,12,9,2019,143.75,143.94,26.05
34361,12,9,2019,153.12,153.06,25.66
34362,12,9,2019,153.12,153.0,25.59
34363,12,9,2019,135.88,135.75,25.78
34364,12,9,2019,135.88,135.75,25.78
34365,12,9,2019,150.56,150.69,27.42
34366,12,9,2019,167.81,166.06,26.51
34367,12,9,2019,167.81,166.06,26.51
34368,12,9,2019,150.56,150.69,27.42
34369,12,9,2019,167.81,166.06,26.51
34370,12,9,2019,150.56,150.69,27.42
34371,12,9,2019,153.12,153.06,25.66
34372,12,9,2019,148.19,148.0,28.28
34373,12,9,2019,161.88,156.94,26.09
34374,12,9,2019,169.12,164.0,25.16
34375,12,9,2019,173.75,173.0,24.5
34376,12,9,2019,178.88,174.31,24.82
34377,12,9,2019,150.56,150.69,27.42
34378,12,9,2019,156.38,157.44,26.01
34379,12,9,2019,150.56,150.69,27.42
34380,12,9,2019,156.38,157.44,26.01
34381,12,9,2019,148.19,148.0,28.28
34382,12,9,2019,150.56,150.69,27.42
34383,12,9,2019,157.38,157.12,25.66
34384,12,9,2019,173.12,177.12,25.3
34385,12,9,2019,173.75,173.0,24.5
34386,12,9,2019,148.19,148.0,28.28
34387,12,9,2019,156.38,157.44,26.01
34388,12,9,2019,152.06,150.56,27.25
34389,12,9,2019,178.88,174.31,24.82
